[2023-11-15T14:05:40.912+0000] {processor.py:157} INFO - Started process (PID=141448) to work on /opt/airflow/dags/timeseries.py
[2023-11-15T14:05:40.971+0000] {processor.py:829} INFO - Processing file /opt/airflow/dags/timeseries.py for tasks to queue
[2023-11-15T14:05:41.010+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:05:41.009+0000] {dagbag.py:536} INFO - Filling up the DagBag from /opt/airflow/dags/timeseries.py
[2023-11-15T14:05:45.086+0000] {processor.py:839} INFO - DAG(s) dict_keys(['simulator_dag_24', 'simulator_dag_44', 'simulator_dag_53', 'simulator_dag_14', 'simulator_dag_50', 'simulator_dag_38', 'simulator_dag_43', 'simulator_dag_52', 'simulator_dag_42', 'simulator_dag_1', 'simulator_dag_6', 'simulator_dag_18', 'simulator_dag_46', 'simulator_dag_8', 'simulator_dag_35', 'simulator_dag_2', 'simulator_dag_25', 'simulator_dag_39', 'simulator_dag_5', 'simulator_dag_10', 'simulator_dag_20', 'simulator_dag_13', 'simulator_dag_36', 'simulator_dag_54', 'simulator_dag_41', 'simulator_dag_27', 'simulator_dag_45', 'simulator_dag_32', 'simulator_dag_3', 'simulator_dag_28', 'simulator_dag_7', 'simulator_dag_22', 'simulator_dag_21', 'simulator_dag_40', 'simulator_dag_55', 'simulator_dag_17', 'simulator_dag_9', 'simulator_dag_26', 'simulator_dag_16', 'simulator_dag_19', 'simulator_dag_11', 'simulator_dag_4', 'simulator_dag_48', 'simulator_dag_34', 'simulator_dag_30', 'simulator_dag_49', 'simulator_dag_15', 'simulator_dag_57', 'simulator_dag_29', 'simulator_dag_23', 'simulator_dag_12', 'simulator_dag_51', 'simulator_dag_31', 'simulator_dag_47', 'simulator_dag_56', 'simulator_dag_37', 'simulator_dag_33']) retrieved from /opt/airflow/dags/timeseries.py
[2023-11-15T14:05:46.090+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:05:46.089+0000] {dag.py:2941} INFO - Sync 57 DAGs
[2023-11-15T14:05:48.253+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:05:48.247+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_1 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.693+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.693+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_41 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.697+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.697+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_42 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.700+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.700+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_43 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.703+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.703+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_44 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.705+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.705+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_45 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.710+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.709+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_46 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.713+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.713+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_47 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.716+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.716+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_48 to 2023-11-11T00:00:00+00:00, run_after=2023-11-12T00:00:00+00:00
[2023-11-15T21:46:16.720+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.719+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_49 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.725+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.725+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_5 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.730+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.730+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_50 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.733+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.733+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_51 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.737+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.736+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_52 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.740+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.740+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_53 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.744+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.744+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_54 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.748+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.748+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_55 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.752+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.751+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_56 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.755+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.755+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_57 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.759+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.758+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_58 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.762+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.761+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_6 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.764+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.764+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_7 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.766+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.766+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_8 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.769+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:16.769+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_9 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:16.824+0000] {processor.py:179} INFO - Processing /opt/airflow/dags/timeseries.py took 1.967 seconds
[2023-11-15T21:46:47.580+0000] {processor.py:157} INFO - Started process (PID=149379) to work on /opt/airflow/dags/timeseries.py
[2023-11-15T21:46:47.582+0000] {processor.py:829} INFO - Processing file /opt/airflow/dags/timeseries.py for tasks to queue
[2023-11-15T21:46:47.583+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:47.582+0000] {dagbag.py:536} INFO - Filling up the DagBag from /opt/airflow/dags/timeseries.py
[2023-11-15T21:46:48.077+0000] {processor.py:839} INFO - DAG(s) dict_keys(['simulator_dag_19', 'simulator_dag_49', 'simulator_dag_10', 'simulator_dag_1', 'simulator_dag_45', 'simulator_dag_50', 'simulator_dag_36', 'simulator_dag_23', 'simulator_dag_11', 'simulator_dag_43', 'simulator_dag_15', 'simulator_dag_8', 'simulator_dag_9', 'simulator_dag_48', 'simulator_dag_6', 'simulator_dag_40', 'simulator_dag_25', 'simulator_dag_31', 'simulator_dag_27', 'simulator_dag_51', 'simulator_dag_7', 'simulator_dag_44', 'simulator_dag_54', 'simulator_dag_30', 'simulator_dag_34', 'simulator_dag_26', 'simulator_dag_58', 'simulator_dag_20', 'simulator_dag_4', 'simulator_dag_12', 'simulator_dag_22', 'simulator_dag_29', 'simulator_dag_33', 'simulator_dag_21', 'simulator_dag_18', 'simulator_dag_35', 'simulator_dag_52', 'simulator_dag_56', 'simulator_dag_14', 'simulator_dag_28', 'simulator_dag_2', 'simulator_dag_5', 'simulator_dag_47', 'simulator_dag_46', 'simulator_dag_57', 'simulator_dag_41', 'simulator_dag_53', 'simulator_dag_17', 'simulator_dag_32', 'simulator_dag_13', 'simulator_dag_38', 'simulator_dag_37', 'simulator_dag_16', 'simulator_dag_42', 'simulator_dag_3', 'simulator_dag_55', 'simulator_dag_39', 'simulator_dag_24']) retrieved from /opt/airflow/dags/timeseries.py
[2023-11-15T21:46:48.229+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.229+0000] {dag.py:2941} INFO - Sync 58 DAGs
[2023-11-15T21:46:48.254+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.253+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_1 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.257+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.257+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_10 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.259+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.259+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_11 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.261+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.260+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_12 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.262+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.262+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_13 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.264+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.264+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_14 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.266+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.266+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_15 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.268+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.268+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_16 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.270+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.270+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_17 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.272+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.272+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_18 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.274+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.274+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_19 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.275+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.275+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_2 to 2023-11-15T00:00:00+00:00, run_after=2023-11-17T00:00:00+00:00
[2023-11-15T21:46:48.277+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.277+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_20 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.278+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.278+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_21 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.280+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.280+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_22 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.281+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.281+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_23 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.282+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.282+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_24 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.284+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.284+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_25 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.285+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.285+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_26 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.287+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.287+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_27 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.289+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.288+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_28 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.290+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.290+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_29 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.292+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.292+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_3 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.293+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.293+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_30 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.295+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.294+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_31 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.296+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.296+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_32 to 2023-11-11T00:00:00+00:00, run_after=2023-11-12T00:00:00+00:00
[2023-11-15T21:46:48.297+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.297+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_33 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.298+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.298+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_34 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.301+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.301+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_35 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.303+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.303+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_36 to 2023-11-11T00:00:00+00:00, run_after=2023-11-12T00:00:00+00:00
[2023-11-15T21:46:48.304+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.304+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_37 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.306+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.306+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_38 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.307+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.307+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_39 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.308+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.308+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_4 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.310+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.310+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_40 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.311+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.311+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_41 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.313+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.313+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_42 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.314+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.314+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_43 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.316+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.316+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_44 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.318+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.318+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_45 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.320+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.320+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_46 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.322+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.321+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_47 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.323+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.323+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_48 to 2023-11-11T00:00:00+00:00, run_after=2023-11-12T00:00:00+00:00
[2023-11-15T21:46:48.325+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.325+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_49 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.328+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.328+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_5 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.330+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.330+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_50 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.333+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.333+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_51 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.335+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.335+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_52 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.337+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.337+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_53 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.339+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.339+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_54 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.342+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.342+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_55 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.344+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.344+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_56 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.346+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.346+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_57 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.348+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.348+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_58 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.350+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.350+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_6 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.352+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.352+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_7 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.355+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.354+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_8 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.356+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:46:48.356+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_9 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:46:48.385+0000] {processor.py:179} INFO - Processing /opt/airflow/dags/timeseries.py took 0.809 seconds
[2023-11-15T21:47:18.932+0000] {processor.py:157} INFO - Started process (PID=149435) to work on /opt/airflow/dags/timeseries.py
[2023-11-15T21:47:18.934+0000] {processor.py:829} INFO - Processing file /opt/airflow/dags/timeseries.py for tasks to queue
[2023-11-15T21:47:18.935+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:47:18.935+0000] {dagbag.py:536} INFO - Filling up the DagBag from /opt/airflow/dags/timeseries.py
[2023-11-15T21:47:19.407+0000] {processor.py:839} INFO - DAG(s) dict_keys(['simulator_dag_55', 'simulator_dag_11', 'simulator_dag_24', 'simulator_dag_39', 'simulator_dag_14', 'simulator_dag_38', 'simulator_dag_1', 'simulator_dag_29', 'simulator_dag_8', 'simulator_dag_36', 'simulator_dag_31', 'simulator_dag_33', 'simulator_dag_42', 'simulator_dag_58', 'simulator_dag_46', 'simulator_dag_49', 'simulator_dag_13', 'simulator_dag_10', 'simulator_dag_37', 'simulator_dag_40', 'simulator_dag_17', 'simulator_dag_26', 'simulator_dag_53', 'simulator_dag_52', 'simulator_dag_50', 'simulator_dag_34', 'simulator_dag_45', 'simulator_dag_54', 'simulator_dag_27', 'simulator_dag_35', 'simulator_dag_5', 'simulator_dag_22', 'simulator_dag_3', 'simulator_dag_48', 'simulator_dag_28', 'simulator_dag_21', 'simulator_dag_6', 'simulator_dag_9', 'simulator_dag_4', 'simulator_dag_7', 'simulator_dag_16', 'simulator_dag_15', 'simulator_dag_25', 'simulator_dag_41', 'simulator_dag_18', 'simulator_dag_30', 'simulator_dag_51', 'simulator_dag_57', 'simulator_dag_19', 'simulator_dag_32', 'simulator_dag_43', 'simulator_dag_23', 'simulator_dag_56', 'simulator_dag_2', 'simulator_dag_44', 'simulator_dag_47', 'simulator_dag_20', 'simulator_dag_12']) retrieved from /opt/airflow/dags/timeseries.py
[2023-11-15T21:47:19.557+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:47:19.557+0000] {dag.py:2941} INFO - Sync 58 DAGs
[2023-11-15T21:47:19.576+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:47:19.576+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_1 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:47:19.579+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:47:19.579+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_10 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:47:19.581+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:47:19.581+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_11 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T21:47:19.582+0000] {logging_mixin.py:154} INFO - [2023-11-15T21:47:19.582+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_12 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
